gdetail_no,grade_no,gdetail_name,sort_no
100011724,10003493,"슈퍼형 모젠팩",5
100013208,10012833,V7,5
100009725,10003614,CVVL,5
100015959,10016744,"플러스 런치팩",5
100016314,10014092,"프로그레시브",5
100013759,10013985,"47인승",5
100009811,10003624,"프리미엄",5
100015675,10016515,SDX,5
100010001,10003647,"스페셜 에디션 2",5
100011407,10011826,"그랜드 플래티넘",5
100012279,10003842,"월드컵 에디션",5
100014481,10015226,"2인승 프레스티지",5
100016094,10016745,"T2 언테임드 에디션",5
100016000,10016850,"장애인용 프레스티지",5
100011353,10005335,"프리마",5
100008339,10003504,"렌터카 개인형",5
100011616,10011820,"월드컵 에디션",5
100016270,10014404,"캘리그래피 블랙에디션",5
100014172,10013933,"익스페디션",5
100011796,10012297,"스마트",5
100013212,10012834,V7,5
100015731,10015261,"N Line 인스퍼레이션",5
100014887,10015701,LTD,5
100011496,10011988,"노블레스",5
100014167,10013925,"익스페디션",5
100009882,10004413,"9인 LIMITED",5
100014640,10015240,TV5,5
100014663,10015438,"시그니처",5
100015668,10016514,LTD,5
100015992,10016848,"시그니처 블랙",5
100013827,10014056,"시그니처",5
100014899,10015703,"럭셔리",5
100016307,10009838,C8,5
100013510,10011402,"헤리티지",5
100014880,10015699,LTD,5
100015448,10016334,"럭셔리",5
100016103,10016748,"쉐도우 에디션",5
100011693,10003964,"GLS 최고급형",5
100015363,10016157,"하이슈퍼",5
100014486,10015234,"N Line",5
100011524,10012022,"스마트(렌터카)",5
100009381,10003962,"GLS 최고급형",5
100008436,10003911,"월드컵 스페셜 에디션",5
100011371,10011807,"프레스티지",5
100014974,10015759,"스마트",5
100014239,10014434,GT,5
100015799,10016653,TV7,5
100014170,10013924,"익스페디션",5
100008622,10003596,"프리미어",5
100010477,10007434,"익스클루시브",5
100013682,10013904,"렌터카 프레스티지",5
100014413,10014359,"얼티메이트 브라이트",5
100009941,10004415,"프리미엄",5
100016475,10016655,"벤 TV7",5
100014554,10015267,"인스퍼레이션",5
100011542,10011812,"인스퍼레이션",5
100009864,10003655,"1.8 RV",5
100014907,10015704,"GX스페셜",5
100016369,10014873,"캘리그래피 블랙 익스테리어",5
100009966,10003881,"GOLD 고급형",5
100011007,10005327,"메가트럭",5
100016305,10009509,"LE(장애인용)",5
100015412,10016302,"플러스",5
100013644,10005325,"올뉴마이티",5
100016332,10017165,"N Line 프리미엄",5
100014569,10015269,"인스퍼레이션",5
100015165,10015892,"플러스",5
100014920,10015705,LTD,5
100014805,10015689,"GX스페셜",5
100016439,10017347,"N Line 프레스티지",5
100014867,10015698,"GX스페셜",5
100016223,10017044,L,5
100016349,10017168,"N Line 프리미엄",5
100011538,10011808,"인스퍼레이션",5
100013649,10012020,"스마트 베스트 초이스팩",5
100013844,10014058,"시그니처 그래비티",5
100015237,10015971,"플러스",5
100014161,10014362,"얼티메이트 브라이트",5
100013821,10014055,"시그니처",5
100014859,10015697,"럭셔리",5
100014638,10015239,TV5,5
100014174,10013934,"익스페디션",5
100014143,10011037,"프리미엄",5
100016418,10014476,"N 라인 익스클루시브",5
100011124,10011403,"헤리티지",5
100016366,10014871,"캘리그래피 블랙 익스테리어",5
100015152,10015889,"스타일",5
100009927,10005319,"트레이드",5
100016416,10014475,"N 라인 익스클루시브",5
100014991,10015773,"스타일",5
100015127,10015854,SDX,5
100009726,10003615,CVVL,5
100009952,10003619,DTX,5
100011811,10012299,"스마트",5
100013838,10014057,"시그니처",5
100011498,10011990,"노블레스",5
100014758,10015621,"럭셔리",5
100016338,10017166,"인스퍼레이션",5
100013517,10012359,"5링크 프레스티지",5
100016316,10005317,"엑시언트 25톤",5
100011685,10003510,"탑 메모리팩",5
100015988,10016847,"시그니처 블랙",5
100009568,10003608,"40주년 스페셜팩",5
100010136,10004266,"최고급형",5
100010768,10004005,"기본형",5
100014671,10005334,"더 쎈",5
100009407,10003592,GXL,5
100011715,10003502,"탑 브라운팩",5
100010057,10003511,"장애인용",5
100014944,10015725,"럭셔리",5
100015252,10015994,"플러스",5
100016050,10009837,ZR1,5
100014202,10014396,"시그니처",5
100009191,10005294,"일반캡",5
100013909,10003607,"세이프티팩",5
100014490,10015235,"N Line",5
100013816,10014053,"시그니처",5
100014123,10004006,"11인승 4WD 모던 스페셜",5
100014655,10015265,"인스퍼레이션 N Line",5
100010058,10003518,"장애우용",5
100015815,10016667,"프레스티지",5
100011859,10003885,"스타일팩 기본형",5
100013563,10011785,"럭셔리 스페셜",5
100010820,10008213,"Li xDrive B&O 에디션",5
100015133,10015855,LTD,5
100016271,10014402,"캘리그래피 블랙에디션",5
100009173,10003616,"와인스페셜",5
100011890,10003589,"GVS 슈퍼형",5
100011803,10012298,"스마트",5
100011499,10011991,"노블레스",5
100015120,10015853,LTD,5
100011944,10003883,"스타일팩 고급형",5
100013523,10012360,"5링크 프레스티지",5
100015113,10015852,LTD,5
100013351,10007435,"1 밀리언 스타일",5
100014950,10015753,"하이슈퍼",5
100008435,10003659,"월드컵",5
100013220,10012836,V7,5
100016399,10005334,"냉동윙바디",6
100014848,10015695,SDX,6
100016417,10014475,"N 라인 프레스티지",6
100011537,10011807,"인스퍼레이션",6
100016057,10009837,"그랜드 스포츠",6
100014828,10015692,LTD,6
100010812,10008212,"Li 인디비주얼",6
100009754,10003962,"GOLD 기본형",6
100016431,10016667,"N Line 프레스티지",6
100014820,10015691,"노블레스",6
100009171,10003599,"영업용 모범형",6
100010208,10004265,"최고급형럭셔리",6
100013756,10013982,"우등고속",6
100016429,10016666,"N Line 프레스티지",6
100016561,10017166,"인스퍼레이션 블랙 익스테리어",6
100016001,10016850,"장애인용 노블레스",6
100014958,10015755,"스타일",6
100014132,10011354,"7인승 4WD 하이루프 CVX 럭셔리",6
100016350,10017168,"N Line 인스퍼레이션",6
100016419,10014476,"N 라인 프레스티지",6
100013511,10011402,"헤리티지 스페셜",6
100010028,10003650,"1.8 ELS DLX",6
100014450,10014178,"4WD 기타제조사",6
100016560,10017165,"인스퍼레이션 블랙 익스테리어",6
100016054,10009838,Z06,6
100013513,10011403,"헤리티지 스페셜",6
100014177,10011785,"프레스티지",6
100011945,10003883,"스타일팩 최고급형",6
100010821,10008213,"Li xDrive 인디비주얼",6
100006941,10004006,"6인",6
100010478,10007434,"익스클루시브 스페셜",6
100014268,10014401,VIP,6
100014203,10014396,"시그니처 그래비티",6
100014266,10014402,VIP,6
100011606,10003502,"탑 모젠팩",6
100014267,10014403,VIP,6
100011525,10012022,"모던(장애인용)",6
100014338,10014778,"319 STD",6
100010777,10004011,"스마트",6
100013634,10005314,"벤츠 9.5톤",6
100016368,10014873,"캘리그래피 블랙 잉크",6
100011797,10012297,"럭셔리",6
100015253,10015994,"하이슈퍼",6
100013568,10005335,"볼보",6
100009646,10003677,"엘레강스 스페셜",6
100015022,10015779,"프리미엄",6
100015889,10016744,T1,6
100016096,10016745,"새빌 로 에디션",6
100013822,10014055,"시그니처 그래비티",6
100014641,10015240,TV7,6
100010774,10004010,"스마트",6
100016477,10016655,"블랙 엣지",6
100016104,10016748,"하이랜드 에디션",6
100009402,10003589,"GVS 월드컵",6
100009104,10003504,"렌터카 모범형",6
100014657,10015267,"인스퍼레이션 N Line",6
100016076,10015269,"법인전용",6
100009170,10003610,"엘레강스 스페셜",6
100013828,10014056,"시그니처 그래비티",6
100010101,10003619,LTX,6
100015153,10015889,"플러스",6
100011504,10011991,"인텔리전트",6
100014806,10015689,LTD,6
100013576,10011992,"시그니처",6
100015128,10015854,"럭셔리",6
100011880,10003596,"프리미어 고급",6
100016364,10014870,"캘리그래피 블랙 잉크",6
100009903,10005294,"슈퍼캡",6
100009873,10003607,"40주년 스페셜팩",6
100011860,10003885,"스타일팩 고급형",6
100013518,10012359,"5링크 프레스티지 스페셜",6
100011864,10003624,"700h 2.4(수출형)",6
100010184,10004266,"최고급형 럭셔리",6
100013839,10014057,"시그니처 그래비티",6
100015134,10015855,SDX,6
100015121,10015853,SDX,6
100015114,10015852,SDX,6
100011021,10007435,"1 밀리언",6
100016313,10017135,"레이블 카본 블랙 에디션",6
100007725,10003592,DLX,6
100011503,10011990,"인텔리전트",6
100007272,10003678,"럭셔리",6
100011502,10011989,"인텔리전트",6
100016075,10015268,"법인전용",6
100015014,10015777,"프리미엄",6
100016344,10017167,"N Line 인스퍼레이션",6
100014900,10015703,"노블레스",6
100015427,10016319,SDX,6
100014945,10015725,"노블레스",6
100011812,10012299,"2WD 어린이보호차 스마트",6
100016367,10014871,"캘리그래피 블랙 잉크",6
100015748,10014058,"30주년 에디션",6
100016209,10014060,"마그노 히어로 에디션",6
100011501,10011988,"인텔리전트",6
100015227,10015967,"스타일",6
100016151,10016967,"4WD  소방(6인승)",6
100015005,10015775,"스타일",6
100010067,10005319,"파맥스",6
100009800,10003754,"n 밸류 플러스팩",6
100015749,10014625,"30주년 에디션",6
100014992,10015773,"프리미엄",6
100014619,10013925,"쿨멘 와일드",6
100010909,10005317,"스카니아 25.5톤",6
100009938,10003509,"프리미어 스마트팩",6
100013603,10012833,"리미티드",6
100013595,10011826,"베스트 셀렉션Ⅰ",6
100011686,10003510,"탑 프리미엄팩",6
100013604,10012834,"리미티드",6
100010764,10004004,"모던 스페셜",6
100010769,10004005,"스마트",6
100015669,10016514,SDX,6
100015758,10014092,"일렉트릭 아트",6
100011938,10003664,"DOHC 레이싱 최고급형",6
100009034,10003591,"2.7 (수출형)",6
100014888,10015701,SDX,6
100014975,10015759,"스타일",6
100010039,10004413,"9인 프레지던트",6
100013605,10012835,"리미티드",6
100014269,10014404,VIP,6
100014881,10015699,SDX,6
100013606,10012836,"리미티드",6
100013524,10012360,"5링크 프레스티지 스페셜",6
100014627,10013934,"쿨멘 와일드",6
100009389,10003964,GOLD,6
100013532,10009507,"프리미에르",6
100013786,10013904,"장애인용 프레스티지",6
100010087,10003881,"GOLD 프리미엄",6
100014908,10015704,LTD,6
100016306,10009509,"RE(장애인용)",6
100014868,10015698,LTD,6
100014240,10014434,"GT 프라그먼트 스페셜 에디션",6
100014618,10013924,"쿨멘 노블레스",6
100014921,10015705,SDX,6
100014482,10015226,"2인승 프레스티지 스페셜",6
100014639,10015239,TV7,6
100016224,10017044,W,6
100014860,10015697,"노블레스",6
100014623,10013933,"쿨멘 와일드",6
100013833,10014053,"시그니처 그래비티",6
100014264,10012834,R-PLUS,7
100010161,10003619,PTX,7
100015744,10014057,"30주년 에디션",7
100016210,10014060,"매뉴팩처",7
100010020,10003754,"w 기본형",7
100013607,10005317,"볼보 25톤",7
100011480,10005319,"올뉴마이티",7
100010120,10003650,"1.8 RV 스페셜",7
100009975,10004004,"HVX VIP팩",7
100014339,10014778,"319 BIZ",7
100010822,10008213,"Ld xDrive",7
100010010,10003677,"탑",7
100011695,10003964,"GOLD 고급형",7
100015745,10014396,"30주년 에디션",7
100015893,10016744,"플러스 라이트 런치팩",7
100015023,10015779,"플러스",7
100016095,10016745,"온라인 익스클루시브",7
100016402,10005335,"냉동윙바디",7
100016105,10016748,"언차티드 에디션",7
100010770,10004005,"모던",7
100016379,10015889,"모던플러스",7
100009362,10003596,"F24S 럭셔리",7
100009741,10003589,"엘레강스 스페셜 기본형",7
100010813,10008212,d,7
100011861,10003885,"스타일팩 최고급형",7
100009609,10005294,"더블캡",7
100008163,10004006,"7인",7
100013519,10012359,"5링크 노블레스",7
100013920,10007434,"1 밀리언 스타일",7
100015122,10015853,"럭셔리",7
100015115,10015852,"럭셔리",7
100013525,10012360,"5링크 노블레스",7
100009967,10003962,"GOLD 고급형",7
100015428,10016319,"럭셔리",7
100014901,10015703,"GX고급",7
100010213,10004266,"프리미엄",7
100010894,10003592,GOLD,7
100015006,10015775,"프리미엄",7
100015228,10015967,"플러스",7
100011716,10003502,"탑 모젠 메모리팩",7
100013628,10011992,"시그니처 그래비티",7
100011870,10003610,"엘레강스 스페셜 세이프티팩",7
100014993,10015773,"플러스",7
100011687,10003510,"탑 브라운팩",7
100014262,10012833,"업비트",7
100011946,10003883,"프리미엄",7
100011684,10003509,"프리미어 알칸트라팩",7
100014889,10015701,"GX고급",7
100014882,10015699,TOP,7
100014807,10015689,SDX,7
100014628,10013934,"쿨멘 와일드 플러스",7
100014869,10015698,"럭셔리",7
100013787,10013904,"장애인용 노블레스",7
100014909,10015704,"럭셔리",7
100014922,10015705,TOP,7
100014617,10013924,"쿨멘 프레스티지",7
100014861,10015697,"GX고급",7
100014849,10015695,"GX고급",7
100016225,10017044,U,7
100014624,10013933,"쿨멘 와일드 플러스",7
100014829,10015692,"럭셔리",7
100010142,10003599,"프리미어",7
100008269,10004265,"LPI 고급형",7
100016130,10016667,"영업용",7
100014821,10015691,"GX고급",7
100016129,10016666,"영업용",7
100014959,10015755,"프리미엄",7
100016333,10017165,"N Line 인스퍼레이션",7
100016495,10011354,"12인승 4WD CVX 럭셔리",7
100015742,10014056,"30주년 에디션",7
100011418,10011402,"유라시아 에디션",7
100011419,10011403,"유라시아 에디션",7
100010778,10004011,"모던",7
100011863,10007435,"스마트",7
100014105,10011785,"프레스티지 스페셜 ",7
100011363,10009509,"PE(렌터카)",7
100016055,10009838,ZR1,7
100016339,10017166,"N Line 프리미엄",7
100014589,10004413,"9인 L290",7
100014976,10015759,"프리미엄",7
100015670,10016514,"럭셔리",7
100016400,10005334,"냉장윙바디",7
100013596,10011826,"베스트 셀렉션Ⅱ",7
100013229,10011988,"시그니처",7
100015015,10015777,"플러스",7
100013231,10011990,"시그니처",7
100013535,10011989,"시그니처",7
100013537,10011991,"시그니처",7
100015743,10014053,"30주년 에디션",7
100007478,10003504,"장애인",7
100015741,10014055,"30주년 에디션",7
100014620,10013925,"쿨멘 와일드 플러스",7
100010775,10004010,"스마트스페셜",7
100013788,10013904,"택시형 스탠다드",8
100010771,10004005,"모던 스페셜",8
100016403,10005335,"냉장윙바디",8
100015154,10015889,"하이슈퍼",8
100013626,10011991,"시그니처 그래비티",8
100011881,10003596,"F24S 럭셔리 고급",8
100014263,10012834,"업비트",8
100011113,10004010,"모던",8
100016106,10016748,"코오롱 컬러에디션",8
100015024,10015779,"하이슈퍼",8
100011364,10009509,"SE(렌터카)",8
100015886,10016745,"언차티드 에디션",8
100014312,10005319,"큐티",8
100010124,10004413,"7인 L290 기본형",8
100010116,10003754,"w 고급형",8
100009890,10003502,"럭셔리",8
100013608,10005317,"벤츠 25톤",8
100013617,10011403,"화이트 에디션",8
100010814,10008212,"d xDrive",8
100011696,10003964,"GOLD 최고급형",8
100011891,10003589,"엘레강스 스페셜 고급형",8
